,valid_time,latitude,longitude,site_name,horizon,GHI,Clear sky GHI,GHI_NWP_ens_000,GHI_NWP_ens_001,GHI_NWP_ens_002,GHI_NWP_ens_003,GHI_NWP_ens_004,GHI_NWP_ens_005,GHI_NWP_ens_006,GHI_NWP_ens_007,GHI_NWP_ens_008,GHI_NWP_ens_009,GHI_NWP_ens_010,GHI_NWP_ens_011,GHI_NWP_ens_012,GHI_NWP_ens_013,GHI_NWP_ens_014,GHI_NWP_ens_015,GHI_NWP_ens_016,GHI_NWP_ens_017,GHI_NWP_ens_018,GHI_NWP_ens_019,GHI_NWP_ens_020,GHI_NWP_ens_021,GHI_NWP_ens_022,GHI_NWP_ens_023,GHI_NWP_ens_024,GHI_NWP_ens_025,GHI_NWP_ens_026,GHI_NWP_ens_027,GHI_NWP_ens_028,GHI_NWP_ens_029,GHI_NWP_ens_030,GHI_NWP_ens_031,GHI_NWP_ens_032,GHI_NWP_ens_033,GHI_NWP_ens_034
0,2019-01-01 21:00:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2019-01-01 21:15:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-01-01 21:30:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2019-01-01 21:45:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2019-01-01 22:00:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2019-01-01 22:15:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2019-01-01 22:30:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2019-01-01 22:45:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2019-01-01 23:00:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2019-01-01 23:15:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2019-01-01 23:30:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2019-01-01 23:45:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2019-01-02 00:00:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2019-01-02 00:15:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2019-01-02 00:30:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2019-01-02 00:45:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2019-01-02 01:00:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2019-01-02 01:15:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 07:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2019-01-02 01:30:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2019-01-02 01:45:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 07:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2019-01-02 02:00:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2019-01-02 02:15:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 08:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2019-01-02 02:30:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 08:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2019-01-02 02:45:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 08:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2019-01-02 03:00:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2019-01-02 03:15:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 09:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2019-01-02 03:30:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2019-01-02 03:45:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 09:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2019-01-02 04:00:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2019-01-02 04:15:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 10:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2019-01-02 04:30:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2019-01-02 04:45:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 10:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2019-01-02 05:00:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2019-01-02 05:15:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 11:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,2019-01-02 05:30:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2019-01-02 05:45:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 11:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2019-01-02 06:00:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2019-01-02 06:15:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 12:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,2019-01-02 06:30:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,2019-01-02 06:45:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 12:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,2019-01-02 07:00:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-01-02 07:15:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 13:15:00,2.0542,2.0542,1.010897752472327,0.9932095238912312,1.0337975439033984,1.6380411637723478,1.6198097588610607,0.9805418142621549,1.0007867331329579,1.6542013692523545,1.6391258332265801,1.6623802676346517,1.0302254381073852,0.9995462957876129,1.6171556565815726,1.6369480782873684,1.0040625661177611,1.0002958360446101,1.0167736254374136,1.0089499263460138,1.0034898480932029,1.025321887718289,1.0186004746878545,1.0288540530294012,1.6618227269943555,1.0397177936001014,1.032522729212121,1.0020917314192532,1.0448382350866674,1.027776230515438,1.0611325264802696,1.0336693920047026,1.6756444741412613,0.9998164646390485,1.0182549324356276,1.0417556855198657,1.0414228956938896
42,2019-01-02 07:30:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 13:30:00,9.2145,9.2145,2.6433316172050985,2.59707980415436,2.7032108112869055,4.283208650818927,4.235536520862943,2.5639558237139872,2.616892962023047,4.325464934386045,4.286044883321746,4.346851410550385,2.693870341226991,2.6136494220645368,4.228596479247944,4.280350411777751,2.625458727334362,2.615609346750138,2.6586960600968825,2.6382383717488596,2.6239611637495623,2.6810483622005696,2.663472970889045,2.690284394451333,4.345393533333063,2.7186912920445008,2.69987738021409,2.6203053182402076,2.732080405673833,2.68746606557294,2.774687301885961,2.702875715116399,4.381535132371221,2.614355869245013,2.6625694346430127,2.724020044760377,2.7231498540148387
43,2019-01-02 07:45:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 13:45:00,18.1971,18.1971,5.136473326329481,5.04659765485369,5.252829473700999,8.323052182645633,8.230416577512162,4.9822317459808065,5.085098218400262,8.40516381479938,8.32856349742096,8.44672162148822,5.23467924426862,5.078795431276871,8.216930816434349,8.317498105170177,5.101743055829963,5.082603920837423,5.1663292288480624,5.126576225541921,5.0988330178469345,5.209763810718287,5.175611633941125,5.227711098522957,8.443888701323722,5.2829108588637945,5.246352011819473,5.091729046169013,5.308928337931736,5.222234573740949,5.391721274121362,5.252178320992667,8.514118391091774,5.080168186430011,5.173855898944839,5.293265593021836,5.2915746543881115
44,2019-01-02 08:00:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 14:00:00,27.7916,27.7916,8.311148167499509,8.165723481176336,8.499419987397218,13.46724016675266,13.317349728131337,8.061575251137617,8.228019898939776,13.600102132102858,13.476157832782519,13.667345368261953,8.470051734803876,8.21782157913498,13.29552888893907,13.458253307890637,8.254952329289033,8.223983963132941,8.359456961051382,8.295134014237494,8.250243698422398,8.429736941610491,8.374476496670061,8.45877682144103,13.662761519045183,8.548093626543764,8.488939032464437,8.238749009860447,8.590191601115158,8.449915447884793,8.72415596074049,8.498366379932564,13.776397728237164,8.220042786323376,8.37163560316786,8.5648482603859,8.562112211615824
45,2019-01-02 08:15:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 14:15:00,37.443,37.443,11.6894253353808,11.484889093403615,11.954225016134494,18.94134182548921,18.7305246128202,11.338407171253507,11.572507471686782,19.128208909624036,18.95388430326978,19.2227848662247,11.912919291702469,11.558163785892482,18.699834139572374,18.92870202969324,11.610387272085372,11.566831027310917,11.757370464487652,11.666901822973973,11.603764698664936,11.856217527343578,11.778495071659641,11.897061403566955,19.216337795123547,12.022683291590312,11.939483810989177,11.587597702121206,12.081893056667953,11.884598099765007,12.270310631217527,11.95274314316789,19.37616432642518,11.561287859132408,11.77449942487168,12.046248271707643,12.04240008645487
46,2019-01-02 08:30:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 14:30:00,46.8729,46.8729,15.0737398827949,14.809986445845638,15.41520418871309,24.425226349181074,24.153373479137056,14.621095176286012,14.922972037976951,24.66619506561395,24.441400116678253,24.788152589449613,15.361939658773007,14.904475577935465,24.11379752075205,24.40892708822225,14.971818772665635,14.915652153249859,15.161356439903116,15.04469537825114,14.963278836250437,15.28882163779943,15.188597029110953,15.341490605548666,24.779838966666933,15.503482457955496,15.396195119785908,14.94243118175979,15.579834594326163,15.32541893442706,15.822802698114035,15.413293284883599,24.98593836762878,14.908504130754986,15.183444565356986,15.53386995523962,15.52890764598516
47,2019-01-02 08:45:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 14:45:00,55.9228,55.9228,18.360819427599584,18.039550169479927,18.77674570141638,29.751552963139527,29.420418055905913,17.809468018746195,18.17717414807938,30.045068913695005,29.771253689488045,30.193621302842942,18.71186595533279,18.15464422746829,29.372211901943373,29.731699377394033,18.236672725222167,18.168258040812702,18.467542231392162,18.32544128604755,18.226270513716475,18.622803334481034,18.50072308388368,18.686957646138328,30.183494756419236,18.884274514673326,18.753591389031225,18.20087668162384,18.977276503543614,18.667381279977175,19.273227841101672,18.77441809324285,30.434537557649744,18.159551273194765,18.49444703976129,18.92128851085667,18.915244087583247
48,2019-01-02 09:00:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 15:00:00,64.4334,64.4334,31.587326262435084,31.11720669421399,32.141950954351074,40.96398353940219,40.74348794431243,31.028396166348898,31.321850373062087,41.40537776107192,41.1003019016745,41.419682079670984,31.886464587731453,31.0602178664045,40.64101931180569,41.065784035160604,31.61732414684189,31.339792819835154,31.643470239253503,31.59195809551249,31.444449612259852,31.834601730505472,31.786103929850995,31.852601204168334,41.542953178344376,32.05567211791383,31.897122323112573,31.166507421320084,32.34457085590013,31.835327024039877,32.426665426414516,32.07748488220875,41.830309547953846,31.411297269792804,31.605312570039363,32.04487812555086,32.193686232398235
49,2019-01-02 09:15:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 15:15:00,72.3141,72.3141,45.62673321126945,45.00179915844822,46.32237595080393,52.471483897016824,52.3818910571244,45.074780652500976,45.27634308651817,53.067394213481975,52.735536535622586,52.92989709765561,45.8590209884802,44.752319256546436,52.22107169490582,52.70765750189702,45.829741165328,45.32407807390519,45.62427526450642,45.67635938648385,45.47843310682765,45.850552320711785,45.88638740468926,45.815998711668556,53.200189258560684,46.019918543195885,45.83434474404723,44.923388550078954,46.52172399480051,45.80180072654689,46.36035202037026,46.1896211110051,53.52051828562696,45.48405813153914,45.51380040663703,45.955506817102766,46.27482335818722
50,2019-01-02 09:30:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 15:30:00,79.5468,79.5468,60.35171079960733,59.56742231700359,61.18937299818726,64.16719397247815,64.22766531535675,59.821323780804,59.914105250398606,64.92284132528131,64.56896404189345,64.61730729739934,60.502737611723376,59.106726720249384,64.00493141351609,64.54927419894592,60.74508463459607,59.994304684071224,60.283128219444066,60.4509235919029,60.20096232794873,60.54348872945602,60.67368169287539,60.45043788181447,65.0469448684455,60.65026052659478,60.438766650769715,59.346717402311114,61.38008316451486,60.44006620394003,60.94773877191366,60.982783675009244,65.39657133398738,60.25024341749213,60.09371673375392,60.526889433206954,61.030862743681425
51,2019-01-02 09:45:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 15:45:00,86.0757,86.0757,75.6383717108599,74.69149883775428,76.61791979351432,75.95651584458827,76.18482030957244,75.14381181802017,75.11196454983144,76.87580089385668,76.50478971084945,76.3874980181737,75.69452424172633,74.0027348583811,75.89713624069583,76.49475804040213,76.23777497169367,75.22701481395748,75.49674555122566,75.79132183036594,75.48813758946623,75.78986891739723,76.02359077646578,75.63290320928417,76.98741235392107,75.82376778631061,75.58765117621823,74.31519875949809,76.79475171362678,75.6270696541987,76.06636774673576,76.33259397031054,77.36246832981611,75.58555576907239,75.22247354829645,75.63661945401321,76.33778503121887
52,2019-01-02 10:00:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 16:00:00,91.8535,91.8535,81.26362270415406,80.24633057889528,82.31602010522047,81.60542732347706,81.8507108678541,80.7322822267312,80.69806646655937,82.59307990921604,82.19447650048359,82.06846178540789,81.32395131751522,79.50634299209274,81.54163163858999,82.18369877135108,81.9076037859023,80.8216730572947,81.1114637596761,81.42794777518556,81.10221562092262,81.42638680859358,81.67749064046431,81.25774750828776,82.71299195088193,81.46280674772191,81.20913006639302,79.8420449380059,82.50600307435423,81.2514801097602,81.72344894831546,82.00947450514838,83.1159409651016,81.20687882311717,80.81679405618813,81.26174013137982,82.01505162699203
53,2019-01-02 10:15:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 16:15:00,96.8407,96.8407,86.18505793321175,85.10615721684059,87.3011899485155,86.54756270395569,86.80770095251938,85.62153875568673,85.58525084266353,87.59502887008628,87.17228549819588,87.03863916103005,86.2490401292368,84.32135497795178,86.47990346584989,87.16085505516658,86.8680393828626,85.71634321621221,86.02368403664512,86.35933475345993,86.01387581806318,86.35767925261364,86.62399027317714,86.17882692751381,87.72220294766201,86.39630483266102,86.12726514738597,84.67738748910563,87.5026785439812,86.17217996682938,86.67273187849645,86.97607953105886,88.14955510080294,86.12487756576341,85.71116873618001,86.18306134927651,86.98199441096703
54,2019-01-02 10:30:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 16:30:00,101.0047,101.0047,90.36935239704118,89.23807092694318,91.53967274991219,90.74945681605028,91.02222480646712,89.77847429870872,89.7404246033394,91.84777758488224,91.40450997372066,91.26437509153178,90.43644093603369,88.41516644919612,90.67851271416156,91.39252458136913,91.08549267453536,89.8778815266841,90.20014377925719,90.55209037693382,90.18985937053631,90.55035450133124,90.82959495253763,90.36281887530077,91.98112597853438,90.59085535772732,90.30875376482417,88.78848437966846,91.75094363983531,90.3558492039115,90.88070296839476,91.19877818433848,92.42922612780566,90.30625026583955,89.87245582505189,90.36725887872652,91.2049802323457
55,2019-01-02 10:45:00+00:00,43.29999999999988,5.399999999999996,marseille,0 days 16:45:00,104.3196,104.3196,93.78944243344668,92.615346841286,95.00405436163706,94.18393216453077,94.46702324636667,93.17620214878407,93.13671243663286,95.32381963511085,94.86377625760613,94.71833787482092,93.85906998414703,91.7612989799625,94.1103031345157,94.85133726987213,94.53268553023477,93.27937151138727,93.61382999962984,93.97909625734755,93.60315637041703,93.97729468634387,94.26710318368094,93.78266164610113,95.46221469005252,94.01932832538974,93.72655040448876,92.14874538320302,95.22332094309103,93.77542820272451,94.32014541740263,94.65025840774686,95.92727349638157,93.72395215887039,93.27374047036065,93.78726968449753,94.65669517650878
